time_delta,purchase_value,source,browser,sex,age,ip_country,class
117706.0,28,1,0,0,40,17,0
160335.0,42,1,3,1,52,0,0
101994.0,44,0,0,0,50,0,0
124832.0,26,0,0,1,47,34,0
79429.0,32,0,0,1,30,0,0
162464.0,19,1,1,0,40,0,0
8751.0,42,2,0,1,45,18,0
125856.0,54,2,0,0,45,26,0
51517.0,41,1,0,1,32,0,0
125825.0,76,1,0,0,24,26,0
51306.0,58,1,3,0,25,0,0
66214.0,51,1,1,0,38,4,0
152159.0,74,1,0,0,21,8,0
82842.0,68,2,0,0,30,8,0
47721.0,34,2,1,0,26,4,0
170357.0,32,1,4,0,27,12,0
104760.0,26,0,4,1,19,0,1
50949.0,36,1,2,0,32,1,0
150149.0,21,2,0,0,27,26,0
39816.0,63,1,0,0,25,46,1
75415.0,9,2,0,0,27,0,0
90303.0,25,1,0,1,27,4,0
43131.0,51,1,0,1,37,4,0
1986.0,25,2,0,0,21,0,0
19999.0,62,1,0,0,34,0,0
119122.0,14,0,1,1,34,4,1
156087.0,22,2,3,0,24,8,0
114062.0,37,0,3,0,35,1,0
21110.0,36,2,2,1,40,120,0
0.0,27,2,0,1,32,0,1
32445.0,42,0,3,0,28,0,0
135184.0,72,2,3,0,40,0,0
47871.0,22,1,0,1,37,22,0
73738.0,29,1,2,1,19,0,0
148267.0,19,2,3,1,31,1,0
99846.0,37,0,0,0,40,8,0
36301.0,39,1,0,0,35,23,0
124959.0,59,2,2,0,32,0,0
124217.0,21,0,0,0,40,0,0
5399.0,23,1,0,0,44,52,0
33479.0,36,1,2,1,37,0,0
111868.0,40,2,1,0,42,0,0
71372.0,13,1,3,0,27,5,0
152083.0,13,0,2,1,33,0,0
134725.0,21,1,2,1,34,8,0
152493.0,56,2,2,0,20,1,0
146653.0,43,2,0,0,28,8,0
122836.0,11,0,3,0,35,0,0
56426.0,10,2,1,0,25,27,0
0.0,52,1,0,1,39,4,1
107490.0,33,2,2,0,40,25,1
138239.0,40,2,0,0,29,2,0
65786.0,88,1,3,1,25,4,0
11558.0,18,1,2,0,26,25,0
80283.0,36,1,0,1,42,0,0
134092.0,35,2,3,1,21,8,0
162246.0,57,2,4,0,20,0,0
134875.0,37,2,3,0,19,4,0
49157.0,16,0,0,1,42,0,0
25314.0,13,2,2,0,40,1,0
128963.0,28,2,0,0,24,0,0
115892.0,23,1,0,0,19,4,0
87725.0,52,1,3,0,37,0,1
161728.0,50,2,1,0,29,4,0
78963.0,45,2,3,0,23,4,0
16311.0,18,2,2,0,24,4,0
156135.0,57,2,3,1,33,0,0
92449.0,10,2,0,1,27,0,0
168706.0,62,1,1,0,40,8,0
125756.0,33,2,2,0,39,4,0
17448.0,56,0,2,1,58,0,0
124613.0,46,2,1,0,29,7,0
89192.0,56,2,2,1,30,18,0
62829.0,31,1,0,0,39,66,0
127085.0,55,2,0,1,21,8,0
60144.0,28,2,0,0,52,0,0
113393.0,20,0,2,0,29,18,0
9193.0,19,1,1,0,27,4,0
32882.0,31,0,3,1,23,0,0
7624.0,58,0,1,0,24,5,0
105362.0,41,0,0,0,40,8,1
148917.0,16,1,1,1,31,0,0
54607.0,19,1,1,0,30,4,0
115415.0,18,1,0,1,24,0,0
160965.0,20,2,1,0,29,8,0
18658.0,79,2,1,1,29,0,0
50109.0,50,1,2,0,29,4,1
110975.0,82,1,0,0,46,0,0
78903.0,26,1,0,0,23,0,0
87201.0,45,1,3,0,35,8,0
77959.0,21,1,1,1,25,5,0
54159.0,58,2,2,1,52,0,0
100893.0,49,1,0,1,27,0,0
114515.0,21,1,4,0,45,26,0
0.0,63,1,2,1,41,26,1
125765.0,67,2,1,0,19,4,0
27091.0,61,1,0,0,44,89,0
154723.0,48,1,4,0,27,0,0
7308.0,36,1,1,1,21,8,0
108375.0,52,1,0,0,42,0,0
70873.0,90,0,0,0,21,0,0
119662.0,11,1,0,0,33,0,0
0.0,33,2,0,0,45,8,1
104515.0,65,1,0,1,41,0,0
0.0,52,0,1,1,40,4,1
112268.0,97,0,1,1,50,0,0
130462.0,18,1,1,1,40,20,0
151195.0,21,2,2,1,37,43,0
65222.0,39,2,1,0,33,7,0
97368.0,28,0,3,1,47,8,0
64885.0,50,1,0,1,42,0,0
3805.0,14,2,0,1,35,3,0
154536.0,48,1,1,1,24,4,0
94189.0,15,0,4,0,47,0,0
0.0,28,0,3,1,30,0,1
56013.0,16,2,2,1,46,74,0
109210.0,42,1,1,1,28,0,0
164257.0,27,1,3,1,36,26,0
129107.0,11,1,3,0,39,0,0
130457.0,42,1,0,1,35,1,0
100719.0,64,1,0,0,32,0,0
12866.0,66,0,0,0,29,72,0
34593.0,34,1,1,0,24,18,0
138946.0,63,2,1,0,25,0,0
145985.0,44,2,2,0,31,18,0
110747.0,19,2,2,0,37,4,0
126183.0,13,1,3,1,38,34,0
75631.0,49,1,0,1,44,8,0
69690.0,13,2,0,0,47,3,0
11371.0,43,2,1,0,52,5,0
137093.0,36,1,1,1,29,0,0
108217.0,56,2,1,0,29,14,0
96500.0,40,2,3,0,30,3,0
114412.0,13,2,4,0,41,0,0
26623.0,27,1,0,1,44,19,0
12819.0,26,1,0,0,29,0,0
111449.0,33,0,0,0,37,70,0
123913.0,34,1,0,0,58,0,0
96936.0,57,2,1,0,22,0,0
37649.0,31,0,2,1,26,0,0
4049.0,13,2,2,0,23,3,0
51114.0,44,2,2,0,39,0,0
57150.0,52,1,1,0,46,12,0
70619.0,14,1,0,0,31,9,0
62888.0,41,1,0,0,21,5,0
90311.0,22,1,2,0,44,0,0
37560.0,42,0,2,1,18,26,0
0.0,36,2,0,1,46,12,1
101108.0,10,1,2,0,35,8,0
165656.0,9,1,2,0,49,5,0
139636.0,28,2,2,0,31,0,0
139985.0,53,0,3,0,36,4,0
91520.0,30,2,3,0,46,0,0
130366.0,31,0,2,1,35,86,0
40754.0,22,1,0,0,31,4,0
44174.0,34,0,0,0,32,0,0
64214.0,66,1,0,1,30,18,0
88225.0,40,0,3,0,32,8,0
127837.0,15,0,3,1,43,8,0
39906.0,30,0,0,0,41,0,0
40356.0,20,2,0,0,41,3,0
50622.0,11,0,0,0,39,0,0
34791.0,58,1,0,0,31,4,0
30085.0,63,1,1,1,26,17,0
136245.0,41,1,2,0,28,4,0
22978.0,51,1,1,0,47,0,0
169725.0,52,1,0,1,35,0,0
64323.0,72,2,0,1,54,72,0
145103.0,54,2,0,0,34,0,0
90571.0,30,2,2,1,29,18,0
14326.0,42,1,0,0,34,4,0
117599.0,31,0,0,1,42,6,0
68952.0,32,2,2,0,36,7,0
75324.0,26,1,0,1,19,0,0
64183.0,16,2,2,1,20,0,0
152329.0,13,0,1,0,48,18,1
105310.0,44,2,4,1,50,57,0
152624.0,78,2,1,1,28,47,0
122707.0,13,2,0,1,44,72,0
111845.0,38,1,0,1,26,0,0
157410.0,29,1,3,0,24,0,0
92481.0,40,1,0,1,41,4,0
68884.0,29,1,1,0,34,3,0
40174.0,39,1,0,0,35,4,0
131577.0,41,1,3,0,37,6,1
0.0,37,1,2,0,41,16,1
57730.0,56,2,2,0,38,23,0
108985.0,27,1,3,0,40,17,0
117932.0,48,2,0,1,31,57,0
129922.0,60,0,0,1,34,0,0
96043.0,13,2,2,1,30,0,0
167827.0,28,2,0,0,30,8,0
61514.0,35,1,0,0,36,4,0
169535.0,14,1,0,0,32,25,0
81307.0,31,2,1,1,42,4,0
132384.0,34,0,3,1,20,4,0
96952.0,49,2,1,1,22,1,0
162841.0,37,2,3,0,35,0,0
103856.0,25,1,0,0,45,2,0
148281.0,23,1,0,0,26,1,0
22950.0,13,1,3,1,39,0,0
4035.0,39,0,1,0,42,33,0
52968.0,27,1,1,1,24,0,0
139241.0,38,0,2,0,37,0,0
40809.0,39,2,3,1,18,4,0
13882.0,43,1,0,1,27,0,0
92075.0,24,1,3,1,53,5,0
31022.0,27,0,2,0,31,5,1
151954.0,20,0,0,0,37,0,0
169562.0,29,2,2,0,35,17,1
19974.0,52,2,3,0,33,4,1
93184.0,49,2,1,0,25,0,0
67977.0,12,0,2,0,32,0,0
8557.0,12,1,1,0,29,7,0
149179.0,27,1,0,1,52,0,0
131146.0,33,2,3,1,36,4,0
143035.0,48,2,3,0,24,4,1
140166.0,44,2,1,1,19,1,0
136460.0,31,0,2,0,42,8,0
30002.0,23,0,0,0,28,0,1
124915.0,45,1,0,0,34,0,0
26135.0,51,1,0,0,21,7,0
159134.0,23,1,1,0,30,0,0
136146.0,46,2,0,0,34,0,0
126538.0,34,1,0,0,33,18,0
13376.0,51,2,0,1,31,8,0
73442.0,33,2,0,0,37,26,0
128984.0,18,2,0,0,35,17,0
37244.0,40,1,1,1,29,0,0
14721.0,32,1,0,1,23,3,0
1438.0,65,2,4,1,30,121,0
60132.0,47,2,0,0,29,0,0
89627.0,30,1,1,0,42,4,0
162147.0,27,1,2,1,18,17,0
11546.0,44,2,3,0,39,0,0
120492.0,47,1,1,0,37,21,1
125757.0,52,2,1,1,33,1,0
74561.0,31,1,1,1,22,0,0
0.0,17,0,3,1,37,0,1
119438.0,52,1,0,0,26,105,0
24400.0,63,1,0,1,30,17,0
65483.0,28,0,1,0,39,4,0
7556.0,22,2,0,1,26,5,0
138876.0,31,2,3,1,43,35,0
155874.0,41,1,2,1,21,4,0
12931.0,41,1,1,1,39,0,0
143800.0,59,2,0,1,21,9,0
172253.0,48,0,1,0,39,0,0
161116.0,30,1,0,0,33,4,0
153000.0,26,2,1,1,43,17,0
93959.0,33,2,0,1,33,40,0
0.0,52,2,2,1,34,47,1
19030.0,49,1,0,0,50,0,0
1897.0,52,2,3,1,39,8,0
0.0,16,2,1,0,42,0,1
122814.0,29,2,1,0,40,0,0
168645.0,36,1,0,1,49,65,0
165513.0,44,1,4,0,21,25,0
107103.0,17,0,0,1,21,0,0
93489.0,36,2,2,1,23,1,0
123112.0,72,1,1,1,38,20,0
131485.0,28,0,0,1,22,0,0
106902.0,35,2,0,1,41,17,0
74158.0,52,2,3,1,22,0,0
167283.0,56,0,0,1,31,2,0
11675.0,45,2,0,1,23,0,0
48802.0,59,2,1,0,45,8,0
115898.0,20,1,0,0,40,17,0
73145.0,22,1,0,0,23,0,0
101388.0,14,2,2,1,55,0,0
0.0,28,1,3,0,22,18,1
40464.0,24,2,2,1,21,4,0
117457.0,36,1,0,1,24,0,0
96241.0,33,0,3,0,31,4,0
24245.0,61,1,2,0,45,0,0
133430.0,23,1,1,1,20,17,0
47456.0,28,1,2,1,46,0,0
118481.0,64,1,2,1,29,12,0
0.0,19,0,2,1,22,0,1
0.0,47,2,1,0,38,4,1
5843.0,35,1,0,1,30,0,0
96064.0,27,2,0,0,26,0,0
153263.0,57,1,3,0,33,8,0
50063.0,32,1,0,0,33,0,0
41164.0,18,1,4,0,31,2,0
8842.0,40,1,4,1,21,0,0
44424.0,23,0,0,0,28,0,0
0.0,29,1,3,0,30,18,1
145663.0,30,1,0,1,29,1,0
8343.0,41,1,0,0,34,0,0
145838.0,57,1,3,0,40,0,0
115166.0,9,2,1,1,42,26,0
81644.0,61,0,1,0,35,5,0
35393.0,51,2,0,0,35,4,0
58774.0,16,2,1,0,22,0,0
116585.0,33,2,4,0,35,0,0
148837.0,44,2,4,0,29,26,0
59472.0,32,0,0,1,37,0,0
127563.0,59,1,1,1,32,2,0
96768.0,23,1,0,0,41,17,0
92718.0,40,1,3,0,47,34,0
171177.0,36,0,3,1,35,46,0
36977.0,17,0,0,0,31,4,0
9238.0,20,2,0,1,52,17,0
10578.0,30,2,0,1,31,2,1
163280.0,48,1,2,1,53,4,0
143342.0,33,2,0,1,44,48,0
35854.0,47,0,1,0,25,5,0
35757.0,14,2,3,0,30,0,0
128440.0,18,1,0,0,32,0,0
140811.0,34,1,3,0,27,0,0
158505.0,22,2,2,1,44,7,0
165734.0,16,1,0,1,30,4,0
27197.0,43,0,3,0,29,4,0
97717.0,68,0,1,0,35,79,0
15591.0,22,0,1,1,40,8,0
72236.0,50,2,1,1,25,2,0
44479.0,41,1,3,1,34,0,0
170305.0,44,2,0,1,22,0,0
31057.0,22,2,2,0,22,6,0
61779.0,28,0,3,0,31,14,0
60955.0,29,2,0,0,33,3,0
99002.0,33,1,0,0,36,0,0
139828.0,47,1,1,0,35,7,0
82171.0,48,2,0,1,36,0,0
161782.0,51,1,0,0,30,0,0
115184.0,62,0,0,0,26,1,0
116126.0,29,1,2,1,33,4,0
55634.0,53,1,2,0,32,18,0
130784.0,46,0,0,0,32,0,0
109737.0,31,1,0,0,20,26,0
100104.0,14,2,1,1,29,71,0
91474.0,25,0,2,1,27,18,1
95342.0,13,1,0,1,51,8,0
78163.0,20,0,0,0,29,0,0
0.0,26,0,2,0,27,0,1
68192.0,37,1,0,0,26,5,0
137406.0,57,0,3,0,36,0,0
75060.0,22,1,2,1,26,0,0
70735.0,48,0,2,0,39,0,0
43997.0,15,2,0,1,45,32,0
80581.0,63,0,2,0,18,26,0
122440.0,34,1,3,1,21,0,0
154751.0,45,1,2,0,45,0,0
140753.0,30,2,2,1,33,40,0
43637.0,26,0,1,0,38,1,0
151998.0,13,2,0,1,27,0,0
22166.0,45,2,1,0,27,0,0
55867.0,37,1,2,1,37,17,0
45663.0,37,1,0,0,36,1,0
157101.0,83,2,2,1,42,0,0
47836.0,24,1,2,0,43,0,0
70618.0,29,2,2,1,19,0,0
86412.0,44,2,3,0,18,41,0
118947.0,21,2,2,1,36,2,0
116393.0,72,0,0,1,44,4,0
166942.0,10,2,1,0,37,4,0
61776.0,30,2,1,0,50,45,0
75009.0,34,2,2,0,36,2,0
21862.0,60,2,0,0,27,0,0
111488.0,32,0,1,1,40,9,0
90248.0,23,0,1,0,22,0,0
147955.0,10,2,2,0,28,8,0
94595.0,33,2,0,0,24,14,0
93111.0,14,0,0,0,26,26,0
97202.0,14,2,0,0,33,4,0
5189.0,33,2,2,1,45,0,0
73017.0,55,2,3,1,51,53,0
107465.0,33,1,2,0,33,0,0
489.0,25,1,2,1,21,0,0
21773.0,53,1,2,0,25,0,0
42758.0,29,1,1,0,59,8,0
156479.0,17,2,2,0,28,12,0
2851.0,11,2,0,1,37,17,0
142456.0,37,1,2,0,30,0,0
55227.0,45,1,0,0,48,4,1
54516.0,29,1,1,1,30,0,0
94.0,20,1,2,0,27,8,0
53920.0,64,2,1,1,34,1,0
543.0,32,1,2,1,29,122,0
170001.0,36,2,3,1,32,0,0
0.0,23,0,0,0,42,0,1
126385.0,11,1,0,1,36,0,0
121038.0,30,1,0,1,28,4,0
77579.0,39,1,0,1,25,0,0
166606.0,59,1,4,1,32,0,0
13100.0,24,1,0,1,53,8,0
106829.0,34,1,0,0,36,0,0
5085.0,20,2,2,1,28,0,0
135113.0,15,0,0,0,28,4,0
0.0,52,0,1,1,40,4,1
93463.0,57,2,2,0,31,8,0
4275.0,49,2,3,0,57,7,0
167492.0,28,0,0,0,20,4,0
124089.0,41,0,3,0,25,1,0
135757.0,13,2,0,0,34,0,0
48658.0,44,1,2,1,24,17,0
48692.0,39,2,0,0,25,0,0
128364.0,30,2,1,0,29,0,0
17258.0,88,0,1,0,37,2,0
77214.0,65,1,0,1,28,0,0
154582.0,40,2,1,0,22,0,0
141445.0,55,2,0,0,43,0,0
6429.0,36,2,0,0,41,4,1
110318.0,46,2,0,0,31,4,0
144663.0,21,2,0,1,43,0,0
153620.0,47,0,1,0,24,0,0
0.0,19,0,1,0,37,4,1
0.0,27,1,2,0,29,0,1
143091.0,32,1,1,1,37,0,0
161057.0,18,2,0,0,44,0,0
54730.0,73,2,0,1,33,13,0
150522.0,25,0,2,0,29,0,0
46057.0,31,2,0,1,19,26,0
146739.0,33,1,0,0,32,65,0
162084.0,44,0,2,0,21,0,0
66667.0,20,1,0,0,29,27,0
33913.0,21,2,1,1,28,12,0
134405.0,62,1,3,0,31,9,0
77842.0,17,2,0,1,23,0,0
95229.0,48,0,0,1,47,2,0
146762.0,16,1,0,0,50,12,0
36455.0,38,0,0,0,31,0,0
140007.0,34,2,1,0,41,0,0
100840.0,9,0,2,1,44,12,0
45487.0,48,1,2,0,33,0,1
119735.0,12,2,1,1,25,0,1
122021.0,47,1,1,1,45,8,0
151201.0,40,2,3,0,26,18,0
111271.0,18,1,0,1,31,19,0
46461.0,32,2,1,1,25,34,0
102733.0,24,1,0,1,31,1,0
129150.0,34,1,3,0,36,0,1
120373.0,13,1,3,0,46,2,0
66352.0,63,2,1,1,25,0,0
30047.0,65,1,1,0,37,0,0
13576.0,35,1,3,1,30,4,0
22328.0,9,2,1,1,36,0,0
56653.0,52,0,3,0,38,4,1
82597.0,48,2,0,0,33,9,0
146134.0,9,2,0,0,45,17,0
164360.0,10,0,2,0,36,50,0
137083.0,22,0,0,0,38,0,0
22928.0,13,2,0,0,29,0,0
50910.0,18,1,3,0,27,18,0
84555.0,30,2,0,1,43,0,0
49612.0,20,2,1,0,26,4,0
94849.0,22,2,2,1,37,53,0
104935.0,15,1,0,1,40,13,0
0.0,69,1,1,1,29,103,1
89700.0,49,1,0,1,42,4,0
22474.0,10,1,0,0,52,5,1
5829.0,35,1,1,0,30,0,0
76685.0,18,2,0,0,25,4,0
167404.0,37,2,1,0,32,4,0
0.0,35,2,0,1,35,27,1
133421.0,28,2,2,0,42,0,0
150494.0,51,2,0,0,27,0,1
159705.0,46,1,0,0,23,0,0
7612.0,33,0,1,0,33,0,0
4677.0,86,0,0,1,40,0,0
116439.0,38,2,0,0,31,16,0
28012.0,64,2,2,1,33,4,0
14731.0,53,1,1,0,33,123,0
103838.0,59,1,2,1,35,4,0
137097.0,28,1,1,0,34,4,0
0.0,54,1,0,0,34,4,1
60906.0,24,1,0,0,42,45,0
50879.0,61,2,2,0,31,0,0
48177.0,82,2,3,1,41,0,0
97919.0,42,2,1,0,33,0,0
34699.0,65,2,2,1,21,0,0
0.0,43,1,2,1,25,5,1
149607.0,9,0,1,1,37,0,0
0.0,40,2,0,0,36,0,1
131059.0,31,2,3,1,42,4,0
11747.0,21,2,0,0,20,0,0
57177.0,57,2,0,0,41,4,0
107395.0,53,2,1,1,33,7,0
151258.0,38,0,0,0,31,0,0
53473.0,43,0,0,0,49,4,0
103989.0,31,2,0,0,27,0,0
33605.0,14,2,2,0,25,4,0
46298.0,37,0,4,1,34,4,0
159817.0,15,2,0,0,41,0,0
139367.0,59,1,2,1,44,0,0
96830.0,31,2,0,0,44,0,0
59916.0,60,1,0,0,42,17,1
10584.0,15,0,1,0,38,7,0
40764.0,31,0,2,0,33,57,0
38214.0,50,2,0,0,28,0,0
116632.0,24,1,0,0,26,4,1
77798.0,61,1,0,1,42,0,0
29336.0,33,1,2,1,36,3,0
89939.0,9,1,0,1,24,4,0
2975.0,44,2,4,0,26,12,0
85762.0,21,2,2,1,22,0,1
143228.0,17,1,0,0,48,8,0
153360.0,19,2,0,0,38,8,0
41467.0,42,1,1,0,20,8,0
99811.0,28,2,0,0,37,0,0
8086.0,28,2,2,1,28,0,0
51943.0,31,0,1,1,30,38,1
122256.0,28,2,1,0,26,0,0
150022.0,9,1,0,1,27,4,0
68188.0,49,1,0,1,40,4,0
120121.0,37,1,2,0,37,0,0
72251.0,63,1,0,0,28,0,0
95461.0,66,1,0,1,34,0,0
20296.0,28,2,0,1,33,46,0
80872.0,49,0,0,0,35,4,0
42322.0,62,2,0,1,36,4,0
142677.0,52,2,1,1,42,4,0
110296.0,34,2,1,0,35,25,0
83479.0,10,0,3,0,41,4,0
0.0,92,2,2,1,18,0,1
154513.0,49,1,2,0,32,0,0
106997.0,57,0,3,1,32,4,1
169621.0,39,1,1,0,39,72,0
26863.0,57,1,0,1,40,4,0
78686.0,50,2,1,1,34,3,0
115804.0,61,2,2,1,22,0,0
11543.0,27,0,0,0,36,3,0
139943.0,51,2,1,1,39,4,0
1230.0,51,1,0,0,34,1,0
94091.0,33,1,0,0,21,0,0
65789.0,52,2,2,0,36,0,0
120068.0,43,1,0,0,58,0,0
52876.0,31,2,0,0,33,0,0
155023.0,35,2,4,1,37,20,0
91269.0,34,0,0,1,25,0,0
26492.0,12,1,1,1,34,10,0
141548.0,40,2,0,0,44,0,0
78563.0,27,0,1,0,38,8,0
89847.0,17,0,0,0,39,0,0
0.0,32,2,3,1,33,50,1
74414.0,33,1,3,1,33,4,0
79795.0,14,2,1,1,33,4,0
60928.0,9,1,1,0,25,0,0
101583.0,48,1,0,1,39,0,0
45774.0,26,0,1,1,36,27,0
151714.0,60,1,1,0,40,17,0
60044.0,26,0,3,1,35,33,0
107136.0,70,1,0,1,22,9,1
29338.0,42,0,1,0,38,4,0
0.0,69,2,0,1,34,72,1
63993.0,18,2,3,0,47,7,0
111747.0,39,1,0,0,35,3,0
0.0,27,1,0,0,35,79,1
133017.0,59,2,2,0,27,8,0
24924.0,21,0,2,1,45,0,0
55861.0,38,2,1,0,33,0,0
51441.0,27,2,0,0,32,0,0
97717.0,20,2,3,1,40,16,0
99573.0,25,1,1,0,40,0,0
46515.0,75,1,0,0,23,0,0
23260.0,11,2,3,0,37,0,0
13553.0,53,2,3,0,38,8,0
137269.0,45,2,1,0,35,0,0
134973.0,35,1,0,1,33,6,0
163700.0,34,1,1,1,32,4,0
84540.0,27,2,0,1,36,12,0
29252.0,46,0,0,0,37,0,0
82555.0,36,2,3,0,36,3,0
102489.0,23,1,0,0,46,1,0
45339.0,23,1,0,1,27,10,0
37001.0,40,2,4,0,52,4,0
105813.0,40,1,0,0,34,40,0
2013.0,24,1,1,0,32,0,0
5022.0,49,2,0,0,24,21,0
138531.0,11,0,0,1,38,0,0
61761.0,28,0,0,0,32,0,0
94599.0,38,2,0,0,42,79,0
15491.0,28,2,1,1,21,8,0
21457.0,24,1,1,1,31,18,0
10650.0,17,2,1,1,33,17,0
118693.0,23,1,2,0,42,1,0
119585.0,22,0,0,1,37,0,0
26642.0,68,2,0,0,24,0,0
92451.0,24,0,3,0,49,41,0
28639.0,41,2,0,0,33,4,0
46847.0,28,1,1,0,28,0,0
163038.0,36,1,0,0,18,6,0
156170.0,10,1,1,1,25,16,0
95862.0,42,1,0,0,42,0,0
60265.0,30,0,1,1,47,0,0
20174.0,60,2,1,1,34,18,0
113174.0,17,2,0,1,33,26,0
118424.0,40,1,2,1,31,0,0
72602.0,40,0,3,1,31,0,0
91770.0,67,2,0,1,27,0,0
166055.0,37,2,2,1,25,0,0
139363.0,17,2,1,1,36,0,0
161137.0,29,2,3,0,32,12,0
28140.0,10,2,0,0,38,4,0
98194.0,20,1,2,1,41,0,0
60052.0,27,2,0,0,28,8,0
9238.0,32,0,0,0,37,0,0
124912.0,20,1,4,1,22,0,0
85381.0,29,2,1,1,43,0,0
68958.0,56,1,2,0,37,0,0
97666.0,46,1,0,0,39,0,0
36306.0,26,2,0,0,28,16,0
82543.0,39,1,0,0,38,0,0
4339.0,18,0,0,1,25,0,0
134429.0,30,0,3,1,27,4,0
164820.0,30,1,0,0,40,40,0
109765.0,58,1,0,1,29,0,0
74552.0,29,1,0,0,32,14,0
132546.0,44,0,1,1,24,0,0
141666.0,50,2,0,0,32,112,0
81919.0,40,2,0,0,32,0,1
73427.0,70,0,2,0,34,5,0
104331.0,73,0,0,1,46,25,0
149079.0,16,1,1,0,36,0,0
90854.0,24,2,1,0,36,79,0
51579.0,12,0,0,0,23,0,0
170211.0,33,2,1,0,40,38,0
9275.0,19,1,0,0,44,18,0
78053.0,9,1,0,0,25,18,0
99057.0,18,1,3,1,55,8,0
30994.0,59,1,1,1,30,0,0
60597.0,32,0,0,0,37,48,0
64400.0,20,0,0,1,33,8,0
114801.0,46,2,1,1,38,66,0
133241.0,25,0,0,1,30,8,0
145867.0,62,2,2,1,35,0,0
105210.0,15,2,2,1,24,16,0
107003.0,54,2,1,1,55,0,0
87929.0,46,2,3,0,38,0,0
120180.0,30,0,0,0,45,2,0
141768.0,51,0,0,0,34,4,0
116392.0,20,1,1,0,47,17,0
88146.0,38,0,0,1,18,0,0
172424.0,14,2,1,0,29,0,0
64295.0,19,0,0,1,23,4,1
36258.0,27,2,0,0,40,30,0
63900.0,15,2,0,0,39,0,0
112422.0,44,2,0,0,32,0,0
90472.0,20,2,0,0,38,17,0
85109.0,31,0,1,0,27,0,0
125271.0,52,2,0,1,30,0,0
0.0,22,0,1,0,25,7,1
25258.0,38,0,3,1,22,17,0
65784.0,16,2,1,1,41,4,0
76490.0,45,2,4,1,27,26,0
24854.0,65,0,0,1,45,4,0
149047.0,18,1,2,0,33,4,0
2549.0,38,2,1,1,49,0,0
116793.0,24,1,0,1,40,8,0
126439.0,12,1,0,0,33,68,0
79994.0,23,2,0,0,35,8,0
0.0,69,0,0,0,36,14,1
28657.0,39,1,0,0,30,35,0
97648.0,59,2,2,0,25,0,0
45409.0,64,1,1,1,30,20,0
73011.0,69,1,0,1,39,0,0
158242.0,9,2,0,0,48,4,0
142601.0,60,2,0,1,24,8,0
48995.0,56,1,2,0,40,8,0
121620.0,26,0,0,0,29,0,0
121739.0,47,2,3,1,45,5,0
2101.0,32,2,3,0,24,0,0
169438.0,32,1,2,0,26,0,0
28624.0,34,2,1,0,37,0,0
158900.0,26,1,1,1,28,8,0
24801.0,26,1,3,0,19,0,0
410.0,13,1,0,1,35,42,0
0.0,42,2,3,0,48,4,1
0.0,49,1,2,0,51,0,1
115368.0,69,2,3,1,22,4,0
92619.0,45,0,0,0,21,0,0
39914.0,44,2,0,1,23,0,0
4980.0,20,1,2,0,30,71,0
165491.0,32,2,1,0,35,69,0
44936.0,36,1,0,0,32,1,0
49451.0,54,1,1,0,30,4,0
95358.0,21,1,4,1,33,0,0
169303.0,37,2,0,0,35,18,0
154717.0,50,2,3,1,27,1,0
129409.0,56,2,2,0,50,43,0
117321.0,37,2,0,0,27,0,0
0.0,53,2,2,1,26,18,1
83178.0,36,1,1,0,40,59,0
126647.0,42,1,0,0,26,0,0
68740.0,36,1,2,0,22,2,0
120044.0,15,1,1,0,25,1,0
110373.0,30,1,3,1,30,4,0
0.0,62,2,0,0,41,14,1
129240.0,27,1,0,0,26,5,1
50387.0,34,1,2,0,30,0,0
3821.0,30,0,0,1,18,1,0
10490.0,31,2,3,1,31,8,0
117975.0,20,1,2,0,30,2,0
10007.0,31,1,1,0,25,34,0
46555.0,25,2,2,1,61,4,0
104775.0,47,0,0,0,43,7,0
9457.0,43,0,1,0,47,4,0
147631.0,52,1,0,1,18,7,0
19073.0,21,1,0,1,41,4,0
0.0,25,0,1,1,33,67,1
137592.0,57,0,1,0,23,0,0
35700.0,17,2,3,0,25,0,0
57563.0,10,0,1,0,28,4,0
78321.0,47,2,0,0,41,0,0
39790.0,20,2,2,0,39,0,0
111039.0,15,2,2,0,20,10,0
41397.0,65,2,0,0,41,0,0
18927.0,69,0,0,0,33,4,0
130665.0,29,2,3,0,47,0,0
16705.0,35,0,0,1,47,17,0
26348.0,71,2,2,0,27,0,0
147504.0,17,2,1,1,34,8,0
93879.0,13,2,3,0,39,4,0
109418.0,81,1,2,1,42,4,0
170184.0,29,2,1,0,40,0,0
138321.0,40,1,4,0,27,2,0
28192.0,16,1,0,1,50,12,0
37791.0,23,1,1,0,24,0,0
139411.0,43,1,1,1,25,4,0
26273.0,36,2,1,0,24,0,0
42455.0,39,1,1,1,27,0,0
21378.0,69,2,0,0,20,79,0
66962.0,14,2,0,1,47,0,0
128062.0,27,2,0,1,43,4,0
12621.0,10,1,0,0,21,7,0
35620.0,65,2,0,0,24,18,0
44083.0,56,1,0,0,32,0,0
24000.0,62,1,2,0,25,58,0
147527.0,27,1,1,1,21,0,0
76989.0,37,1,2,0,34,4,0
24687.0,22,2,2,1,35,4,0
60658.0,25,2,0,0,19,47,0
113817.0,18,1,0,1,37,0,0
164828.0,34,0,0,0,28,46,0
88006.0,31,1,0,0,36,17,0
84743.0,35,1,1,0,19,4,0
